INVOICE_MONTH,SHIP_TO_ACCOUNT_NUMBER,SHIP_TO_ACCOUNT_NAME,SHIP_TO_CUSTOMER_TIER,SHIP_TO_SALES_REGION,SHIP_TO_SALES_REGION_DESCRIPTION,SHIP_TO_SALES_DISTRICT,SHIP_TO_SALES_DISTRICT_DESCRIPTION,SHIP_TO_SALES_TERRITORY,SHIP_TO_SALES_TERRITORY_DESCRIPTION,SHIP_TO_CITY,SHIP_TO_STATE,SHIP_TO_POSTAL_CODE,SHIP_TO_SPECIAL_GROUP,SHIP_TO_SPECIAL_GROUP_DESCRIPTION,SKU,SPECIES,PRODUCT_FORM,DISEASE_CATEGORY,PRODUCT_LINE,BRAND_CODE,BRAND_NAME,ECC_SALES_USD
2024-12-01,31560,Moore PLC Store,B,R2,South,D5,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-6314,N/A,Packaged,Personal Care,Personal Care,SNA,Snackify,3210.7259458355275
2024-12-01,31560,Moore PLC Store,B,R2,South,D1,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-8413,N/A,Bag,Household,Household,SNA,Snackify,4519.356284912243
2024-12-01,31560,Moore PLC Store,B,R2,South,D1,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-7379,N/A,Bottle,Household,Household,QUI,QuickMart,889.0778668698738
2025-01-01,31560,Moore PLC Store,B,R2,South,D2,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-5552,N/A,Box,Beverages,Beverages,ECO,EcoClean,0.0
2025-02-01,31560,Moore PLC Store,B,R2,South,D4,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-8112,N/A,Bag,Snacks,Snacks,FRE,FreshWave,3393.53338221145
2025-02-01,31560,Moore PLC Store,B,R2,South,D2,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-2455,N/A,Bulk,Personal Care,Personal Care,ECO,EcoClean,3471.8329142597695
2025-03-01,31560,Moore PLC Store,B,R2,South,D1,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-3418,N/A,Packaged,Beverages,Beverages,BRI,BrightTech,1918.8224043662656
2025-03-01,31560,Moore PLC Store,B,R2,South,D5,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-1619,N/A,Bottle,Household,Household,QUI,QuickMart,2991.5248753289625
2025-03-01,31560,Moore PLC Store,B,R2,South,D3,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-9145,N/A,Bulk,Electronics,Electronics,SNA,Snackify,1424.2424666152428
2025-04-01,31560,Moore PLC Store,B,R2,South,D3,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-1149,N/A,Bulk,Household,Household,QUI,QuickMart,4334.696719418339
2025-04-01,31560,Moore PLC Store,B,R2,South,D4,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-5484,N/A,Box,Electronics,Electronics,SNA,Snackify,2962.9482596335206
2025-04-01,31560,Moore PLC Store,B,R2,South,D1,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-3606,N/A,Bag,Snacks,Snacks,SNA,Snackify,1934.5332220081102
2025-05-01,31560,Moore PLC Store,B,R2,South,D5,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-3072,N/A,Packaged,Snacks,Snacks,FRE,FreshWave,0.0
2025-05-01,31560,Moore PLC Store,B,R2,South,D5,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-6074,N/A,Box,Electronics,Electronics,ECO,EcoClean,749.6640576477455
2025-05-01,31560,Moore PLC Store,B,R2,South,D2,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-9113,N/A,Packaged,Electronics,Electronics,SNA,Snackify,606.2303064270093
2025-06-01,31560,Moore PLC Store,B,R2,South,D5,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-3807,N/A,Bulk,Electronics,Electronics,FRE,FreshWave,0.0
2025-07-01,31560,Moore PLC Store,B,R2,South,D5,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-5243,N/A,Bottle,Snacks,Snacks,QUI,QuickMart,2023.186113536325
2025-07-01,31560,Moore PLC Store,B,R2,South,D2,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-1643,N/A,Box,Electronics,Electronics,BRI,BrightTech,4619.102696928341
2025-07-01,31560,Moore PLC Store,B,R2,South,D1,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-6247,N/A,Packaged,Household,Household,FRE,FreshWave,651.7620373964385
2025-08-01,31560,Moore PLC Store,B,R2,South,D1,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-5463,N/A,Packaged,Beverages,Beverages,QUI,QuickMart,801.6437556677095
2025-09-01,31560,Moore PLC Store,B,R2,South,D4,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-7755,N/A,Bag,Snacks,Snacks,FRE,FreshWave,1993.0584488113234
2025-10-01,31560,Moore PLC Store,B,R2,South,D5,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-2897,N/A,Bag,Personal Care,Personal Care,BRI,BrightTech,897.444880479313
2025-10-01,31560,Moore PLC Store,B,R2,South,D5,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-4194,N/A,Bag,Household,Household,FRE,FreshWave,4581.533163118202
2025-11-01,31560,Moore PLC Store,B,R2,South,D4,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-5018,N/A,Packaged,Snacks,Snacks,ECO,EcoClean,2606.128453946038
2025-12-01,31560,Moore PLC Store,B,R2,South,D2,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-1502,N/A,Bulk,Electronics,Electronics,SNA,Snackify,423.2958015171764
2025-12-01,31560,Moore PLC Store,B,R2,South,D4,South District,TERR-1,TERR-1 Description,Rossmouth,SD,87576,Promo,Promo Group,SKU-7409,N/A,Bottle,Snacks,Snacks,SNA,Snackify,813.1254479691031
2023-01-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-5575,N/A,Bottle,Snacks,Snacks,QUI,QuickMart,3531.0634871228312
2023-01-01,15263,Huffman Group Store,C,R2,South,D5,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-3032,N/A,Bulk,Household,Household,SNA,Snackify,1898.0548517713764
2023-01-01,15263,Huffman Group Store,C,R2,South,D1,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-9254,N/A,Box,Personal Care,Personal Care,BRI,BrightTech,2021.0503212577623
2023-02-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-3144,N/A,Bottle,Snacks,Snacks,ECO,EcoClean,462.22951201789624
2023-02-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-7138,N/A,Box,Household,Household,QUI,QuickMart,3001.5180056710083
2023-02-01,15263,Huffman Group Store,C,R2,South,D1,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-7761,N/A,Box,Electronics,Electronics,QUI,QuickMart,1733.877487039633
2023-03-01,15263,Huffman Group Store,C,R2,South,D3,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-6152,N/A,Box,Personal Care,Personal Care,BRI,BrightTech,427.7039509824949
2023-03-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-2058,N/A,Bag,Electronics,Electronics,ECO,EcoClean,3165.9634299684917
2023-04-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-6428,N/A,Bag,Snacks,Snacks,SNA,Snackify,283.08388121872986
2023-05-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-1607,N/A,Box,Beverages,Beverages,BRI,BrightTech,757.8427327453783
2023-05-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-9952,N/A,Bottle,Household,Household,BRI,BrightTech,1677.011880723504
2023-05-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-2650,N/A,Bag,Household,Household,ECO,EcoClean,1665.6233563721798
2023-06-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-2211,N/A,Box,Household,Household,QUI,QuickMart,4398.453002715702
2023-06-01,15263,Huffman Group Store,C,R2,South,D1,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-5306,N/A,Packaged,Electronics,Electronics,QUI,QuickMart,2412.1204141970466
2023-07-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-3808,N/A,Bottle,Personal Care,Personal Care,SNA,Snackify,0.0
2023-08-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-7878,N/A,Bulk,Electronics,Electronics,BRI,BrightTech,5667.695294583865
2023-08-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-1582,N/A,Box,Household,Household,SNA,Snackify,912.9767288411297
2023-08-01,15263,Huffman Group Store,C,R2,South,D5,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-4640,N/A,Box,Electronics,Electronics,BRI,BrightTech,1720.1143030078072
2023-09-01,15263,Huffman Group Store,C,R2,South,D1,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-7678,N/A,Packaged,Snacks,Snacks,SNA,Snackify,4541.951268866604
2023-10-01,15263,Huffman Group Store,C,R2,South,D3,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-1806,N/A,Bag,Household,Household,SNA,Snackify,1262.57996308793
2023-10-01,15263,Huffman Group Store,C,R2,South,D3,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-3483,N/A,Bulk,Household,Household,SNA,Snackify,3664.3749313053854
2023-11-01,15263,Huffman Group Store,C,R2,South,D3,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-6952,N/A,Bulk,Beverages,Beverages,SNA,Snackify,1071.5212090813282
2023-11-01,15263,Huffman Group Store,C,R2,South,D3,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-3323,N/A,Bulk,Snacks,Snacks,BRI,BrightTech,913.7524086675132
2023-11-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-5808,N/A,Bottle,Electronics,Electronics,ECO,EcoClean,0.0
2023-12-01,15263,Huffman Group Store,C,R2,South,D5,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-1768,N/A,Box,Household,Household,SNA,Snackify,774.8622187235751
2024-01-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-6254,N/A,Bulk,Household,Household,QUI,QuickMart,0.0
2024-01-01,15263,Huffman Group Store,C,R2,South,D1,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-9078,N/A,Bulk,Snacks,Snacks,SNA,Snackify,3321.95469161878
2024-02-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-4906,N/A,Bulk,Personal Care,Personal Care,ECO,EcoClean,1266.1695318799175
2024-02-01,15263,Huffman Group Store,C,R2,South,D3,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-8098,N/A,Bag,Household,Household,SNA,Snackify,0.0
2024-02-01,15263,Huffman Group Store,C,R2,South,D1,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-6045,N/A,Bulk,Personal Care,Personal Care,BRI,BrightTech,2814.070304330253
2024-03-01,15263,Huffman Group Store,C,R2,South,D3,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-8862,N/A,Bottle,Household,Household,SNA,Snackify,4518.412502961712
2024-04-01,15263,Huffman Group Store,C,R2,South,D3,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-4987,N/A,Bag,Household,Household,ECO,EcoClean,2105.8903752608358
2024-04-01,15263,Huffman Group Store,C,R2,South,D3,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-8782,N/A,Bulk,Electronics,Electronics,SNA,Snackify,737.076878954872
2024-04-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-8802,N/A,Bulk,Snacks,Snacks,SNA,Snackify,309.3567225832444
2024-05-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-6086,N/A,Packaged,Snacks,Snacks,SNA,Snackify,1081.222410117458
2024-05-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-2662,N/A,Packaged,Household,Household,FRE,FreshWave,1577.4573346857464
2024-05-01,15263,Huffman Group Store,C,R2,South,D5,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-7289,N/A,Bag,Beverages,Beverages,FRE,FreshWave,0.0
2024-06-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-4526,N/A,Packaged,Snacks,Snacks,FRE,FreshWave,1250.255674653246
2024-07-01,15263,Huffman Group Store,C,R2,South,D3,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-2504,N/A,Box,Snacks,Snacks,FRE,FreshWave,1599.0901542019042
2024-07-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-4333,N/A,Packaged,Electronics,Electronics,ECO,EcoClean,3425.0576625237736
2024-07-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-8478,N/A,Bag,Household,Household,FRE,FreshWave,4259.522312155446
2024-08-01,15263,Huffman Group Store,C,R2,South,D5,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-4049,N/A,Packaged,Personal Care,Personal Care,BRI,BrightTech,3373.6425325268146
2024-08-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-1836,N/A,Bulk,Electronics,Electronics,SNA,Snackify,2026.4287054245144
2024-08-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-7347,N/A,Bulk,Beverages,Beverages,SNA,Snackify,0.0
2024-09-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-6962,N/A,Packaged,Personal Care,Personal Care,ECO,EcoClean,3597.8030280065204
2024-09-01,15263,Huffman Group Store,C,R2,South,D1,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-3158,N/A,Bulk,Personal Care,Personal Care,ECO,EcoClean,3814.717370400124
2024-10-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-6604,N/A,Box,Snacks,Snacks,QUI,QuickMart,0.0
2024-10-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-3389,N/A,Bag,Personal Care,Personal Care,ECO,EcoClean,3203.1145560158816
2024-11-01,15263,Huffman Group Store,C,R2,South,D1,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-8201,N/A,Box,Snacks,Snacks,ECO,EcoClean,2308.9915027781376
2024-11-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-2445,N/A,Bulk,Household,Household,SNA,Snackify,1776.655099566106
2024-12-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-9844,N/A,Bulk,Beverages,Beverages,QUI,QuickMart,729.3971968191402
2024-12-01,15263,Huffman Group Store,C,R2,South,D5,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-9569,N/A,Packaged,Snacks,Snacks,BRI,BrightTech,3122.2793550625665
2025-01-01,15263,Huffman Group Store,C,R2,South,D1,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-1328,N/A,Packaged,Personal Care,Personal Care,SNA,Snackify,2810.9078133386333
2025-01-01,15263,Huffman Group Store,C,R2,South,D3,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-7349,N/A,Bag,Beverages,Beverages,BRI,BrightTech,1979.4916201797441
2025-01-01,15263,Huffman Group Store,C,R2,South,D1,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-1404,N/A,Box,Beverages,Beverages,BRI,BrightTech,2772.326812010663
2025-02-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-7851,N/A,Bag,Household,Household,FRE,FreshWave,2860.2262140724433
2025-02-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-4529,N/A,Packaged,Beverages,Beverages,BRI,BrightTech,3167.240249900384
2025-02-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-7083,N/A,Packaged,Snacks,Snacks,FRE,FreshWave,1792.5699011323118
2025-03-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-4637,N/A,Bottle,Household,Household,BRI,BrightTech,1597.6173453788647
2025-04-01,15263,Huffman Group Store,C,R2,South,D1,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-7767,N/A,Box,Household,Household,SNA,Snackify,1371.2586677137124
2025-05-01,15263,Huffman Group Store,C,R2,South,D3,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-6847,N/A,Packaged,Electronics,Electronics,ECO,EcoClean,595.6297025597014
2025-05-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-7507,N/A,Bulk,Snacks,Snacks,QUI,QuickMart,1642.3475895009165
2025-06-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-2987,N/A,Box,Beverages,Beverages,SNA,Snackify,3831.8702477311144
2025-06-01,15263,Huffman Group Store,C,R2,South,D5,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-8020,N/A,Bottle,Personal Care,Personal Care,QUI,QuickMart,1908.5274126932934
2025-06-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-2355,N/A,Packaged,Beverages,Beverages,SNA,Snackify,0.0
2025-07-01,15263,Huffman Group Store,C,R2,South,D3,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-1786,N/A,Bulk,Electronics,Electronics,BRI,BrightTech,4564.553206603447
2025-08-01,15263,Huffman Group Store,C,R2,South,D2,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-2270,N/A,Bottle,Personal Care,Personal Care,QUI,QuickMart,0.0
2025-09-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-5946,N/A,Bulk,Snacks,Snacks,BRI,BrightTech,0.0
2025-10-01,15263,Huffman Group Store,C,R2,South,D1,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-8511,N/A,Bottle,Electronics,Electronics,BRI,BrightTech,2590.096469350856
2025-11-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-4845,N/A,Bulk,Electronics,Electronics,FRE,FreshWave,1157.5245465816415
2025-12-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-4918,N/A,Box,Beverages,Beverages,ECO,EcoClean,5483.162119060177
2025-12-01,15263,Huffman Group Store,C,R2,South,D3,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-8913,N/A,Packaged,Household,Household,ECO,EcoClean,4208.125329308389
2025-12-01,15263,Huffman Group Store,C,R2,South,D4,South District,TERR-7,TERR-7 Description,Singhstad,AL,49363,Seasonal,Seasonal Group,SKU-5888,N/A,Bulk,Household,Household,QUI,QuickMart,2303.4689874655996
2023-01-01,91580,Henry-Huang Store,B,R2,South,D1,South District,TERR-3,TERR-3 Description,South Travisview,WI,35122,Standard,Standard Group,SKU-9188,N/A,Bottle,Snacks,Snacks,SNA,Snackify,2013.0785620866925
2023-01-01,91580,Henry-Huang Store,B,R2,South,D4,South District,TERR-3,TERR-3 Description,South Travisview,WI,35122,Standard,Standard Group,SKU-9393,N/A,Packaged,Beverages,Beverages,SNA,Snackify,150.54637405807512
2023-02-01,91580,Henry-Huang Store,B,R2,South,D1,South District,TERR-3,TERR-3 Description,South Travisview,WI,35122,Standard,Standard Group,SKU-6135,N/A,Bottle,Personal Care,Personal Care,SNA,Snackify,2557.5595324087503
2023-03-01,91580,Henry-Huang Store,B,R2,South,D1,South District,TERR-3,TERR-3 Description,South Travisview,WI,35122,Standard,Standard Group,SKU-1893,N/A,Box,Household,Household,BRI,BrightTech,5100.057224672236
2023-04-01,91580,Henry-Huang Store,B,R2,South,D4,South District,TERR-3,TERR-3 Description,South Travisview,WI,35122,Standard,Standard Group,SKU-4907,N/A,Box,Beverages,Beverages,FRE,FreshWave,1431.9140325607605
2023-04-01,91580,Henry-Huang Store,B,R2,South,D5,South District,TERR-3,TERR-3 Description,South Travisview,WI,35122,Standard,Standard Group,SKU-9661,N/A,Bulk,Household,Household,ECO,EcoClean,1337.0700399520722
2023-04-01,91580,Henry-Huang Store,B,R2,South,D1,South District,TERR-3,TERR-3 Description,South Travisview,WI,35122,Standard,Standard Group,SKU-7158,N/A,Bag,Household,Household,QUI,QuickMart,5462.28953256105
2023-05-01,91580,Henry-Huang Store,B,R2,South,D3,South District,TERR-3,TERR-3 Description,South Travisview,WI,35122,Standard,Standard Group,SKU-9013,N/A,Bulk,Personal Care,Personal Care,BRI,BrightTech,2693.257807671475
2023-05-01,91580,Henry-Huang Store,B,R2,South,D4,South District,TERR-3,TERR-3 Description,South Travisview,WI,35122,Standard,Standard Group,SKU-2831,N/A,Bottle,Household,Household,ECO,EcoClean,4162.003606869571
2023-06-01,91580,Henry-Huang Store,B,R2,South,D3,South District,TERR-3,TERR-3 Description,South Travisview,WI,35122,Standard,Standard Group,SKU-5643,N/A,Box,Household,Household,QUI,QuickMart,0.0
2023-06-01,91580,Henry-Huang Store,B,R2,South,D3,South District,TERR-3,TERR-3 Description,South Travisview,WI,35122,Standard,Standard Group,SKU-9166,N/A,Bulk,Electronics,Electronics,ECO,EcoClean,1819.1634156794964
